s_0,s_1,s_2,filters_0,filters_1,filters_2,filters_3,filters_4,filters_5,k_0,k_1,k_2,k_3,k_4,k_5,activation,activ_dense,dropout_0,dropout_1,dropout_2,dropout_3,dropout_4,dropout_5,dropout_6,lr,l2,dense_size_0,dense_size_1,max_pooling,stack_0,stack_1,stack_2,perf,time
4,2,4,287,332,344,355,264,272,5,4,3,4,6,4,relu,softmax,0.24049028427998753,0.35740409727049804,0.2027145298027565,0.17999789751646036,0.3954597821034529,0.3733407310390251,0.10869782349969397,0.005345932200858436,0.0006775691450032027,749,1293,True,2,2,2,0.7404000163078308,1458.9641251564026
4,4,2,338,297,360,273,374,361,6,4,5,6,4,5,relu,softmax,0.2572773783711507,0.1686827008418336,0.13648686720402828,0.209017743829638,0.17662848431382716,0.25200736030188964,0.3899227888370287,0.00795254190586578,0.0016228264147337276,1175,742,True,2,2,2,0.7315999865531921,3630.253958940506
2,2,4,300,398,398,299,379,326,3,3,5,6,3,5,relu,softmax,0.25029079055766057,0.2124893647223588,0.2877575191210352,0.3380773591606971,0.18417706479231072,0.2670395153119515,0.3126185739714699,0.006092581933263419,0.002975496226155893,817,891,True,2,2,2,0.7491000294685364,1733.7971410751343
2,4,3,308,342,372,268,374,340,6,3,4,6,4,3,relu,softmax,0.21823997284849356,0.16053987440265707,0.12116028857119658,0.3318413478585222,0.1749043193017975,0.2826714583090114,0.3063319106636445,0.00653523829523839,0.002106736041370124,852,635,True,2,2,2,0.7448999881744385,4199.460211753845
3,2,4,336,314,371,293,285,296,3,5,3,3,6,6,relu,softmax,0.33121858459196984,0.1331004321475609,0.10824555844881129,0.18210865478990468,0.1808037637183313,0.3457956287040894,0.3132001737828506,0.007034727064191018,0.0017311056521662539,717,800,True,2,2,2,0.6455000042915344,1540.9731028079987
4,2,4,319,321,395,312,302,397,3,5,5,6,4,6,relu,softmax,0.3040597370451712,0.1325443772699247,0.38838377271021596,0.3250464471384765,0.2893522612027021,0.19489661710284423,0.14828664623701876,0.007728705682757013,0.0006935556583321002,1464,524,True,2,2,2,0.664900004863739,1376.7997670173645
2,2,2,260,266,348,276,355,259,6,5,3,4,4,5,relu,softmax,0.2471231083410416,0.3617699555073891,0.26408045573446326,0.24423442538473403,0.3773802971265139,0.3159068788136064,0.1334649722040572,0.008953810777696898,0.0023031707337135433,1037,960,True,2,2,2,0.7348999977111816,2908.3993759155273
2,3,4,267,338,384,329,377,268,4,5,5,4,6,4,relu,softmax,0.1025458036250329,0.16500527319670083,0.34815601427359655,0.30117401524808063,0.3683169561095473,0.11715389635907997,0.2790891897149329,0.004812395766884517,0.002899247001377511,1411,791,True,2,2,2,0.7578999996185303,3296.9622478485107
4,3,2,265,358,365,311,381,358,5,3,4,5,4,6,relu,softmax,0.2228028891486834,0.2984730221722176,0.2901129230269333,0.21479234651967147,0.28398591814993895,0.34412448867026435,0.10788543170128212,0.005040233271331346,0.0005302450542461305,1443,1417,True,2,2,2,0.7372000217437744,1534.0371444225311
4,2,4,337,313,260,389,312,262,3,4,6,3,3,6,relu,softmax,0.39448282819960434,0.3134538700935456,0.2254766659768144,0.3096782982835651,0.3998377201559207,0.31304256476875847,0.32850440679409554,0.004615439267016352,0.0007136650574128688,678,1328,True,2,2,2,0.3962000012397766,1271.5193672180176
4,4,4,358,357,346,302,257,283,3,4,4,3,6,5,relu,softmax,0.23594089944354993,0.19457158852030637,0.3823658586236973,0.3548552998578034,0.3531005126258323,0.25368542291506396,0.33683151964463653,0.004374214107357026,0.0025850172826834645,962,1208,True,2,2,2,0.34599998593330383,1579.3702600002289
4,2,2,261,351,271,328,338,358,3,4,3,6,4,3,relu,softmax,0.12574323151283168,0.39085795699720205,0.11160548747715747,0.32605117033219244,0.25753071944267325,0.21058619574948662,0.11975264935259641,0.0044910444452443184,0.0006107745280958156,1105,1123,True,2,2,2,0.792900025844574,981.1225950717926
3,2,2,260,350,328,328,333,334,3,6,5,4,4,3,relu,softmax,0.14032932485072022,0.3442200717853801,0.28183287995589196,0.38486123113409554,0.20185867573920802,0.1324437827011596,0.25195036031107765,0.005907456466211136,0.0025484245448358965,1315,547,True,2,2,2,0.8166999816894531,1495.5625927448273
2,2,3,317,332,348,350,306,298,3,3,5,4,4,4,relu,softmax,0.32890581934470026,0.15057074331763384,0.2894420701398251,0.1256992582140919,0.3840602192487895,0.1875171661541083,0.1679394075032185,0.006108408234264472,0.0028271827322863007,1212,606,True,2,2,2,0.590399980545044,1844.60187125206
4,2,4,344,307,268,251,367,349,6,6,3,4,4,3,relu,softmax,0.15331133835904423,0.33613685888183265,0.35075539635398634,0.26355724872708897,0.2663365683599918,0.2895798888554334,0.23173473228479188,0.008117267822352,0.001445076917185776,1123,814,True,2,2,2,0.8206999897956848,3331.6739461421967
2,4,2,372,360,378,365,340,263,4,6,6,5,3,3,relu,softmax,0.2724860479688924,0.36697931676702944,0.2952636512487332,0.24257395797616016,0.35638226882001145,0.24141043305189927,0.36058845115310834,0.006833008587702447,0.002726600965701543,1154,509,True,2,2,2,0.7432000041007996,4955.8594670295715
3,4,3,335,362,355,346,390,364,5,4,6,6,3,5,relu,softmax,0.13378214471179356,0.37361933586291685,0.1583888941609674,0.28389320247680816,0.3956900860263113,0.36471896042990914,0.3869691785683508,0.005150271838734485,0.0029595975213519365,1418,525,True,2,2,2,0.7491999864578247,2178.3417546749115
2,2,4,345,399,357,302,326,275,6,6,5,5,5,6,relu,softmax,0.27071397246810225,0.11070232490815972,0.2540566230737451,0.2828560933929773,0.15738795226063218,0.1819988749373989,0.2921042038893211,0.004321964732331182,0.0011305980476923807,539,1475,True,2,2,2,0.7670999765396118,4108.219471216202
3,2,3,317,272,374,349,349,357,3,6,4,5,3,6,relu,softmax,0.23518631437908274,0.32756656854003735,0.2638433411390132,0.295442826378721,0.25500291778160267,0.3975623634046933,0.11638646094671147,0.008380698923420036,0.001220392373654362,972,993,True,2,2,2,0.8041999936103821,1470.6124994754791
3,3,2,297,257,284,266,298,395,3,5,6,3,3,4,relu,softmax,0.20083289386618114,0.2919243136113039,0.26012599617813587,0.34467609415473066,0.28823368294508267,0.10007573634716864,0.3289523156829217,0.008446450110359778,0.0010751815527592586,1493,1368,True,2,2,2,0.8090000152587891,1423.4576711654663
4,4,2,396,372,314,331,319,340,4,3,5,3,3,3,relu,softmax,0.1874730308727296,0.13864392212889645,0.3565943393088815,0.27622454913780004,0.3667277194746881,0.38134816209771505,0.11608851711143475,0.007619839368867584,0.002056446225553247,936,1328,True,2,2,2,0.7163000106811523,4320.699923753738
3,2,3,325,290,392,304,292,279,4,5,4,3,5,4,relu,softmax,0.1941638120451295,0.30526290117651117,0.1646629855313636,0.22589642345770156,0.15645239381587542,0.10249145233699893,0.3910172080114209,0.00574548493247041,0.0029179101378401305,1020,1450,True,2,2,2,0.6977999806404114,3521.541131258011
3,4,4,348,321,337,268,254,389,3,3,6,3,3,4,relu,softmax,0.24731344653171322,0.12742496473435533,0.14793566863407115,0.21491150512547857,0.1466620274501462,0.3891061497869953,0.3840369330175478,0.006628944217677732,0.0005230556839680673,1062,852,True,2,2,2,0.7537000179290771,1744.7273857593536
2,3,3,257,253,372,350,323,393,5,6,5,4,4,5,relu,softmax,0.30416645429334455,0.17424031885040125,0.28014185897508226,0.17727363474939983,0.20003710615949422,0.23245560895325953,0.2587570296239701,0.007136685552126598,0.0008149446520479207,682,887,True,2,2,2,0.7214999794960022,1903.3940949440002
4,4,4,313,308,250,318,347,343,3,4,5,4,4,3,relu,softmax,0.32405443638883547,0.25291681166994434,0.3708756919699162,0.37253386170712055,0.2571735030113192,0.28239646935896134,0.39895662157740175,0.005649139147124397,0.0015487518505283464,1378,616,True,2,2,2,0.5358999967575073,1104.7028000354767
2,4,3,318,396,266,297,360,378,5,5,6,3,6,4,relu,softmax,0.1387409212199003,0.38380065800171437,0.3135711227323916,0.32249826661542663,0.2498213684140734,0.24241833558114506,0.133006372897443,0.00622192513319028,0.0018267203526561094,792,1059,True,2,2,2,0.7843000292778015,2562.2552547454834
2,2,2,271,367,280,356,347,359,4,4,6,3,5,3,relu,softmax,0.15380600777936557,0.2719668872668731,0.3951537768542638,0.18728752915538852,0.3383056987743026,0.2471435221624202,0.1119417049666262,0.006375735900784413,0.0009277783333435742,961,766,True,2,2,2,0.8367000222206116,3321.1693620681763
3,2,2,316,288,268,371,318,376,4,6,6,4,6,6,relu,softmax,0.22951089359692572,0.3908048843259476,0.14209705593034783,0.27621003383724585,0.16029220983737189,0.33702223808898246,0.33511089662829263,0.004813002042018493,0.002874902252192229,1024,1003,True,2,2,2,0.7767000198364258,3502.0173659324646
3,2,2,399,370,278,379,317,341,4,3,4,4,5,5,relu,softmax,0.2515350155412024,0.3876071961735267,0.1517188429895358,0.31589917767901354,0.2843443024608947,0.30390253934219047,0.20536588920027093,0.005219119263002024,0.0017239783926390009,898,809,True,2,2,2,0.715499997138977,4548.024650096893
4,4,4,290,285,266,264,342,356,5,4,4,6,4,3,relu,softmax,0.30836259221118223,0.1166451826203732,0.18536218308161684,0.3457691730520307,0.12396810633740826,0.3566457864087873,0.12756882762313188,0.006340510222248026,0.002303673844678718,946,1393,True,2,2,2,0.6830000281333923,1473.3883233070374
2,2,4,299,320,317,339,318,315,5,5,6,6,6,6,relu,softmax,0.3815095045570779,0.13409537839350502,0.3114352880343181,0.3552417873902347,0.3863135800662679,0.16329078691350984,0.2511787023172733,0.006357973361383969,0.0011544750027567686,1050,1183,True,2,2,2,0.5504000186920166,2764.2585701942444
3,2,3,325,262,338,330,321,333,3,6,5,4,4,6,relu,softmax,0.3192885124483349,0.35515663288149235,0.11444523675196028,0.2514882756826503,0.3095794860181118,0.2628839753715524,0.2999942397097833,0.006379879843298731,0.0007606943945788656,597,778,True,2,2,2,0.6549999713897705,1606.195302248001
2,3,2,334,330,266,299,321,303,3,3,3,5,6,6,relu,softmax,0.3503362644675089,0.20823652032361803,0.2836627189771648,0.14586613469439946,0.11985061651755427,0.16478146120604054,0.13835614537260868,0.007702591823412246,0.0018758412444048538,996,656,True,2,2,2,0.7031999826431274,1664.0633435249329
2,4,2,257,300,257,276,362,371,6,6,5,5,3,5,relu,softmax,0.13006956345288584,0.37964851576408976,0.21236084573531236,0.1242337641623031,0.216187352102599,0.28006076412777425,0.2540958015463989,0.0065725108242854595,0.0019296892911773794,1410,1488,True,2,2,2,0.7998999953269958,2663.8339397907257
4,2,3,298,264,332,384,322,322,6,5,3,5,5,3,relu,softmax,0.2679523286751976,0.17407494853263716,0.3931435998401218,0.33897428200454427,0.2238976180578663,0.14540237760745992,0.33559950734163524,0.004226656510239971,0.002807319412934921,1297,637,True,2,2,2,0.6725999712944031,2938.416713953018
4,2,3,335,279,390,392,274,349,3,5,3,6,4,4,relu,softmax,0.34229788047243404,0.1564552507503837,0.16359445623977842,0.2020675724567176,0.19543975940004726,0.38695832472340275,0.33672219486450816,0.0058445718667681,0.0015097177933090118,661,546,True,2,2,2,0.5871999859809875,1185.6433486938477
3,2,2,339,360,375,366,279,312,5,6,4,6,6,4,relu,softmax,0.18964607044342527,0.19738517269344324,0.15483217079904893,0.3687600817473604,0.3233465169847799,0.13169285466107258,0.39453020535938976,0.004310255263177164,0.0008035394132798855,887,698,True,2,2,2,0.7996000051498413,2119.1657598018646
4,4,4,354,296,313,336,324,267,5,4,6,4,4,4,relu,softmax,0.19707328121185358,0.20236062171764607,0.29857531904737794,0.2400998258599661,0.3436099879077982,0.14677555289884814,0.3369844809301116,0.008599506832184606,0.0027738789769377534,892,565,True,2,2,2,0.7324000000953674,1845.025202035904
4,4,3,321,359,304,368,290,341,3,4,6,5,4,5,relu,softmax,0.1634718419467907,0.3433468784762517,0.33209099350172827,0.14358751358973448,0.23914891954498965,0.33244832999638646,0.20119885933102444,0.005983709856313698,0.0025775169724744362,721,762,True,2,2,2,0.6779999732971191,1366.9095199108124
2,2,3,370,399,342,261,395,280,3,6,5,3,3,3,relu,softmax,0.1980268141729093,0.1868628243381115,0.25710951588139275,0.12374340048346284,0.1353029537935897,0.15275736439485776,0.3324170779913681,0.008086731616913947,0.0028847649985682135,1245,813,True,2,2,2,0.7687000036239624,1818.4513339996338
2,3,2,318,353,347,258,298,326,5,5,4,4,5,4,relu,softmax,0.33583463434093974,0.15077427923286837,0.13256660733179454,0.3247871081647751,0.1915474991611869,0.3854498317682058,0.31429539118311195,0.005149347956011272,0.0007653616320534796,663,708,True,2,2,2,0.6765000224113464,2791.406914949417
3,2,3,323,314,348,319,328,280,6,6,5,3,5,3,relu,softmax,0.28665007725208236,0.2755660988172866,0.18426498192027996,0.3730665104230937,0.19123300220285108,0.23491762317763187,0.2631287367755967,0.006619278035214113,0.0013014847677007943,749,703,True,2,2,2,0.739300012588501,3768.3983974456787
3,4,4,250,312,276,287,352,259,4,3,4,4,5,6,relu,softmax,0.11927057441722627,0.1582161640736815,0.2968449143509496,0.35647769695332143,0.1758038883218047,0.1981574817486739,0.26113622448602203,0.0066520534398770165,0.0010431969469178412,1142,1434,True,2,2,2,0.7781000137329102,2192.671531200409
2,4,4,340,360,270,329,387,255,4,3,3,5,5,6,relu,softmax,0.20277963136543586,0.13167269266583903,0.15650406198683503,0.25014846852298417,0.3379689034819967,0.14504609325516257,0.2979194596782272,0.0043828432091005814,0.0026661219515856606,916,1320,True,2,2,2,0.7002999782562256,3495.2252819538116
4,4,2,386,353,394,328,282,292,3,5,5,6,6,6,relu,softmax,0.36703454089294285,0.3577138989119969,0.12301821157846178,0.1319165216242232,0.2485514776739999,0.28276679883080647,0.18247250124467224,0.004719328714034219,0.0009597801280820627,1317,920,True,2,2,2,0.48649999499320984,1883.8166408538818
2,2,2,383,392,362,346,273,322,6,4,3,4,3,4,relu,softmax,0.2348097614875452,0.24795865593637878,0.1895766268864878,0.14768952820678918,0.11420499319805183,0.1587936167475003,0.27458309245173496,0.008243684962965868,0.0010603304491501968,1235,1087,True,2,2,2,0.7922000288963318,5009.709796667099
3,3,2,350,368,396,285,312,261,4,3,5,4,3,4,relu,softmax,0.21397286344723612,0.34158117916217534,0.29593920108689686,0.23101676744670002,0.2956341935871245,0.11583500515470735,0.15408146080551283,0.00757614644888149,0.001963675072557223,874,1346,True,2,2,2,0.75,3517.830943584442
2,3,3,388,391,376,277,253,308,3,4,3,4,3,3,relu,softmax,0.3937459719254466,0.12203340730172844,0.18517521989932922,0.17289927785824893,0.1745647932253539,0.2136119072696132,0.34543293542325026,0.007383832706198202,0.0016097439649814136,1204,525,True,2,2,2,0.4862000048160553,1778.9007005691528
4,3,4,267,394,265,278,286,274,4,6,3,5,3,3,relu,softmax,0.16453906792740375,0.2655038691257919,0.28052933263314084,0.3995943654802663,0.1603552426499955,0.2569654059901877,0.20385559231409167,0.007454870755757819,0.001364565409464198,555,923,True,2,2,2,0.8084999918937683,2170.1206727027893
3,3,2,255,292,397,284,288,326,6,3,3,4,4,4,relu,softmax,0.3522666930134455,0.11504320692154307,0.21898263980030347,0.21100106217250944,0.1854401122748653,0.37352629960044315,0.32527851805501673,0.0071414661424077635,0.0029069662720701754,871,666,True,2,2,2,0.671500027179718,2315.418697118759
3,3,4,321,376,339,285,298,382,6,5,6,4,4,6,relu,softmax,0.19372176930388957,0.25431497395330604,0.2766278390695029,0.3369604322139229,0.29687196797450766,0.28262749753886596,0.2235346082457324,0.008162522000161772,0.0024653260561554543,842,1354,True,2,2,2,0.77920001745224,3778.754648208618
2,2,3,372,395,382,371,254,294,3,3,6,4,3,5,relu,softmax,0.12426092374963182,0.29704669195426303,0.29614139781529925,0.12847960286968543,0.19565554268097474,0.3978443386766616,0.3035280001026211,0.005847393618168666,0.002014772358033241,947,1164,True,2,2,2,0.8256999850273132,2817.3948922157288
2,4,3,313,342,271,318,256,334,6,5,6,6,5,5,relu,softmax,0.2541572077807368,0.10317013683233289,0.30205495824163275,0.22710705359814914,0.25325570948913945,0.16423487302388068,0.26553466851823115,0.005174531305656193,0.0011964067836243387,876,1116,True,2,2,2,0.7682999968528748,3922.5147738456726
2,2,2,304,337,390,257,301,390,5,4,6,6,4,4,relu,softmax,0.24214253048804163,0.22435624881705435,0.35264980901841503,0.16900013576451997,0.10171627946258939,0.2953959691678718,0.16073865509164942,0.00775394837474254,0.0012066391318933615,926,525,True,2,2,2,0.789900004863739,3268.9813368320465
3,4,4,338,251,274,381,275,398,6,4,5,4,4,5,relu,softmax,0.2880843565725265,0.2924100457675907,0.3322403976122282,0.2208999277160807,0.3167662289848469,0.3051940997680569,0.3890180135109548,0.008785532764280162,0.002836139216906954,669,578,True,2,2,2,0.6802999973297119,3453.7931604385376
4,3,4,314,361,274,348,309,361,5,4,6,5,5,6,relu,softmax,0.2464658077597716,0.2203644483133987,0.33866900875068096,0.3290813077488986,0.14019960436170123,0.12655571576892027,0.37244618296825094,0.0045734062118933504,0.0021933039699036858,1096,578,True,2,2,2,0.7073000073432922,1625.1657161712646
4,3,2,390,380,359,318,364,333,6,6,4,3,5,6,relu,softmax,0.1366161301243948,0.15680012604912116,0.16345615532326824,0.26706719148192837,0.3361169961971099,0.19429446361740768,0.12540094428258683,0.005808081706409162,0.0010193252055044452,1232,1410,True,2,2,2,0.7800999879837036,6265.787997961044
2,3,3,302,306,284,380,268,373,4,5,6,6,6,5,relu,softmax,0.31720263764846623,0.15578896721743957,0.3728576678086989,0.3483611138518522,0.14909255239837713,0.3613510995882918,0.18167426091114142,0.007575859763047903,0.002435555477890033,1002,1488,True,2,2,2,0.7013000249862671,3806.609736919403
4,4,2,296,264,330,380,271,338,4,3,6,4,3,4,relu,softmax,0.3150393150098112,0.27847480627566146,0.19744723292456642,0.10761144641269468,0.32504508438955537,0.1644260997475248,0.35034212303878853,0.00711029754641054,0.0006347917094744253,1327,1491,True,2,2,2,0.6449000239372253,2890.517187833786
4,2,4,336,318,278,327,308,388,6,4,6,6,6,4,relu,softmax,0.28993204681531953,0.11506393643727182,0.28260662815879545,0.1457958940001821,0.34917499753433545,0.20663483907414357,0.18446615881845874,0.00667514606384392,0.0022721427830106867,828,971,True,2,2,2,0.727400004863739,3708.142105817795
2,2,4,394,283,274,328,252,350,5,3,6,6,5,3,relu,softmax,0.11917694925758164,0.31440623483048624,0.25818973993863825,0.3702603683204738,0.19388368520450755,0.2722485998828749,0.25022658242229584,0.008609393966846745,0.0019281545711065486,1010,1299,True,2,2,2,0.8434000015258789,3059.598155736923
2,3,4,358,388,281,260,269,302,6,6,6,3,3,5,relu,softmax,0.2393615390573258,0.3244330723479807,0.1664991529262165,0.16597736441181227,0.38416810820401326,0.3862461181357534,0.39713971961847294,0.007782419245499582,0.002011406661510594,906,1114,True,2,2,2,0.7890999913215637,5321.608649253845
3,4,4,310,289,319,316,256,333,4,4,5,5,5,3,relu,softmax,0.24686827186828175,0.23683161985516382,0.1616888426596844,0.3267129767477179,0.23540080982178663,0.38755488250078174,0.17824252815783292,0.004893464761431566,0.0007129179167763909,652,653,True,2,2,2,0.7439000010490417,3037.974225759506
